review_date,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body
1995-09-22,US,53096282,R2PXCLE4APVQG,713724935,512738510,Ufo Retrievals: The Recovery of Alien Spacecraft,Books,5,14,14,FALSE,FALSE,This is one of the most level-headed books of the genre.,"Jenny Randles is a thoughtful and sceptical researcher who writes in a lucid and readable style. In a field fraught with absolute rubbish, nonesense, and out-and-out fabrications, Ms. Randles is a breath of fresh air. Her writing is well-researched and factual, but is open-minded. In short, she writes in a scientific style that is an excellent read. This book is a series of case-histories of 32 so-called alien spacecraft retrievals. As Ms. Randles clearly points out, many of them were hoaxes, or are almost certainly so. The residual ones, especially the Roswell and Rendlesham Forest cases, which are now famous, provide an intriguing and compelling web of corroborated accounts that are difficult to dismiss, as both governments involved have repeatedly tried to do. In the latter case, dogged persistence by Ms. Randles and her colleagues in England, as well as collaborative Freedom of INformation Act inquiries in the US, have unearthed a fascinating and even startling series of events that point to, near unequivocably, the occurrence of some very non- normal, extraordinary happenings just outside a secret USAF base in England during the early 1980s. Everything that the author presents is clearly documented from a variety of sources, and many are from official and unofficial government sources. As a working scientist, I would without question recommend this book to both scientific colleages as well as the lay audience. It will surprise and unsettle those readers who have been willing to write off UFO sightings as mere products of active imaginations. There is something real going on here, and Jenny Randles covers a very difficult subject with aplomb and a critical, but open, mind-set."
1995-09-25,US,53096242,R1QWDW68081BCY,553471880,87075246,The Face on the Milk Carton,Books,5,0,0,FALSE,FALSE,A verry good listen....,An outstanding book. If you don't have the time to read the book this cassette set is just as good. Miss Jodi Benson (the voice of the little mermaid) Reads the story of a grild who find out she was kidnapped 12 years before. DO NOT let the fact that this is a book for young adults through you off. Halfway though it I forgot altoghter. It is that good..
1995-09-25,US,53096207,R26AAJBFV1X5EW,848808258,900945877,Arrowsmith (Modern Classic),Books,4,0,1,FALSE,FALSE,"Pulitzer or not, this is a prized favorite.","While reading some older pulitzer winner's, I found a copy of &quot;Arrowsmith&quot; and decided to plunge in. This is a deliteful story about an ambitious young doctor in the 1920's, and his struggle to find a &quot;worthy&quot; use of his medical skills. A thinly veiled contempt for commercialized medicine runs throughout the story, but never gets too &quot;preachy&quot;. A very good choice for any med student or young doctor, or anyone at all"
1995-09-27,US,52659746,R3U5QZLWTZ9RGM,940087421,984084968,Book of Fax: An Impartial Guide to Buying and Using Facsimile Machines,Books,5,0,0,FALSE,FALSE,A must have reference for any fax buyer or user.,This is without question my favorite book
1995-09-27,US,52589298,R23Z5MIRBQI1FX,096309212X,945876871,Radical Honesty (How to Transform Your Life By Telling the Truth),Books,5,3,4,FALSE,FALSE,Relationship skills for the 90s,Some readers may have difficulty getting past the author's forthright language. But it's worth it. This book produced metanoia in my life. Not to be missed
1995-09-27,US,52589298,R3JFMU69JUNMTO,034539061X,597643613,Negotiating Love,Books,5,4,4,FALSE,FALSE,How to stay together,The annotated resource list alone is worth the price of this book. Put an end to warring with the other gender -- this book is chock full of practical tips on resolving relationship issues. And - it's much cheaper than divorce. Go for it
1995-09-29,US,53094816,RT94SPZ5CHLK6,133627659,320981057,Criminal Justice Today: With Keys to Success,Books,5,6,7,FALSE,FALSE,Excellent Intro to Criminal Justice textbook!,"This book is used as the textbook for Indiana University Bloomington's Intro to criminal justice class (P100). As a freshman taking this course, I find the book extremely interesting and easy to read. I would highly recommend that instructors for Criminal Justice look at this book for an introductory course."
1995-09-29,US,53096409,R2OD2TECAR3RM,865474567,896636290,Riprap and Cold Mountain Poems,Books,5,19,20,FALSE,FALSE,Luminous early poetry and translations by Poet Snyder,"Riprap lets us see the world with Snyder's vision back in the days when Kerouac was writing about him in the Dharma Bums. The clarity, straightforward diction, and simple lyricism that have continued to characterize his poetry are all here in these early poems from the fifties. Astounding visual quality. Life in the mountains, in Japan, on the high seas. Cold Mountain Poems are translations of Han Shan, Chinese Zen poet. Han Shan stands with John of the Cross in his ability to illuminate the spiritual path through lyric imagery. Snyder's crystalline translations reveal Han Shan to us face to face, today, not some old exotic hermit but a vital presence."
1995-09-30,US,53096149,R3MXEH9LLBA24B,449222187,170161909,Had We Never Loved (A Regency Romance),Books,5,3,3,FALSE,FALSE,A well-told tale of love between a gypsy lass and a lord.,Patricia Veryan consistently turns out exciting storiesand this is one of her best. She finally tells us thestory of Horatio Glendenning (first introduced in The Golden Chronicles) to the delight of her many fans who have been anxiously awaiting his tale. This is one of her most romantic and heart-wrenching stories. The final volumes of Tales of the Jewelled Men can hardly come quickly enough for her many fans.
1995-09-30,US,53096149,RAUQDCAXGV2OI,727843397,293040736,Poor Splendid Wings,Books,4,10,10,FALSE,FALSE,A charming tale of wartime England.,"While not quite as good as Patricia Veryan's historicalnovels, this tale of romance in wartime England is charming.Michael Owens is a suitably dashing hero and Victoria Craig- Bell is a highly romantic heroine. Veryan applies the usual romantic devices with panache, including a parallel sub-plot between the heroine's sister and the hero's best friend. The story had an authentic aura of war, and was well researched."
1995-09-30,US,53096149,R3LU4X54RG2EOX,449222802,618027596,Ask Me No Questions,Books,5,1,1,FALSE,FALSE,The best installment of Tales of the Jewelled Men to date.,"This continuation of the Tales of the Jewelled Men series gives us the story of Gordon Chandler, whose brother's story opened The Golden Chronicles, her previous series about Georgian England. The web woven by the nefarious League of Jewelled Men seems truly inescapable in this installment, and Veryan keeps the reader guessing until the final pages. The love story is told very gracefully, with charming flourishes and the added interest of a set of twins. Highly recommended."
1995-10-03,US,53096168,R1KN09VOZUM0EC,441490557,457145780,Lord Kalvan of Otherwhen,Books,5,5,7,FALSE,FALSE,Piper's Paratime SF series starts with this classic,"Originally appearing as a short entitled &quot;Gunpowder God&quot; in the November 1964 _Analog_, this story is one of the first &quot;guy in modern times suddenly appears in medieval life&quot; stories--and it isn't hackneyed or horrible about it. Our hero here is a Pennsylvania State Trooper, the world has no magic powers, and it's at a real and breakneck pace. It's good stuff, and I'm happy to see it exists in all its benevolent obscurity. Piper's &quot;Paratime&quot; series involved what would happen if one world got wind of the existence of all the other parallel universes, and had cops policing them"
1995-10-03,US,53096168,R1TTPLRROKBSMV,899683282,339858237,The Stars My Destination,Books,5,1,1,FALSE,FALSE,Truly great story of obsession and awakening--SF classic!,"Now THIS book is so good that many writers and readers about a decade ago proclaimed this the best SF novel EVER, quite the hyperbolic praise and rather well earned. Bester was an ad man in the '50's who let his personal demons out by writing a little SF. This book has been redone into a graphic novel quite recently (about 1991). _The Stars My Destination_ is about a man who, after being shipwrecked and abandoned, awakens to become an elemental of rage and anger. It's got the Golden Age tone to the novel, and the typefaces and scenes that were so different then are a little more common now. It's a novel-long chase scene, essentially. Hey, you have the bucks somewhere. Sell plasma or something, but get a hold of this thing! Another cool novel of his is _The Demolished Man_, which is a science fiction novel _and_ a whodunit, posing the question &quot;how does a murder get committed if everyone's a telepath&quot;? Another great obsession-themed book."
1995-10-05,US,51078325,R1T1FU8DI97I8,679735771,92932803,American Psycho,Books,5,0,0,FALSE,FALSE,Bizarre brilliance...a masterpiece!,"Also known as &quot;Bernardo's Bible&quot;, this masterpiece of modern macabre is one of the best written accounts of the mind of a modern-day serial killer. Terrifying in its implications, allegorically it produces a sick political statement all too true in today's world. Easton's finest work to date, AMERICAN PSYCHO will keep you awake, long into the night."
1995-10-06,US,53095150,R2HTSF3BSU3VVI,679408754,53542027,Sacred Horses:: Memoirs of a Turkmen Cowboy,Books,5,10,11,FALSE,FALSE,Fascinating story of exotic horses and people.,"Maslow travelled to Turkestan (one of the newly independent Russian Central Asian states northeast of Iran) on a search for the fabled Akhal-Teke horse, perhaps the progenitor of all modern horses from the Byerley Turk to Mr. Ed. His adventures in this rather unique locale range from hilarious to incredible. Run-ins with KGB agents who have nothing better to do, fixing the unsanitary sink in his host's home (a doctor, no less!), and taking the night train across the forbidding Kyzl Kum desert are just some of the fascinating adventures. If you like travel writing, horses, adventure, or just love a good book, this is one you owe it to yourself to check out."
1995-10-10,US,53096404,R1W7JC3YSMAGW7,067973905X,25770343,"Doctor Faustus: The Life of the German Composer Adrian Leverkuhn, as Told by a Friend",Books,5,10,10,FALSE,FALSE,One of the greatest books ever written.,"A story about a fictious German composer who had signed a contract with the devil to grant him 24 years of music-making of extreme genius. In return... Well, read for your self. Thomas Mann excels himself in describing human nature, the world aroung a human being and his verbal descriptions of both real and fictious classical music pieces makes one wonder whether a human mind wrote these masterpieces of description... The book is not so great for the story as for HOW the story is told. Of course, the plot is very interesting, but as usual in great works of art, it is not the WHAT that is important but the HOW. Easily comparably to &quot;Crime and Punishment&quot;..."
1995-10-11,US,53088511,R1FBUPP1TIXXYD,038547525X,766193328,The Great Game of Business: Unlocking the Power and Profitability of Open-Book Management,Books,5,3,4,FALSE,FALSE,The best business book I have ever read,"Great Game of Business zeros in on productivity in the USA. Employees are dynamic, creative and in the thick of the action...Great Game shows how to capitalize on that, how to get everyone focused on the same target, and above all... how to communicate within the company. Few businesses know where to start. Great Game says start with the most fundamental tool of a business, the financial statements. As a CPA, I love what Jack Stack has to say in this book."
1995-10-12,US,53094804,R2ILMUP4FNTFUG,262580896,138816827,The Lost Meaning of Classical Architecture: Speculations on Ornament from Vitruvius to Venturi,Books,5,5,5,FALSE,FALSE,Extroadinary,"A marvelous marriage of language and the language of Architecture. Finally, someone has had the courage and talent to take this thing back to the (bloody) beginning. I have read it a couple of times, and given it to about 6 friends."
1995-10-12,US,52643405,RX0RNCQ5XX279,664245552,276960329,Reading the Old Testament: Method in Biblical Study,Books,5,18,22,FALSE,FALSE,An excellent introduction to Biblical interpretation.,"Barton's book would serve as a fine introduction to any student interested in practical application of source, form, redaction, or structuralist criticism to the Bible. Barton's prose is lucid, his examples extraordinary. His discussion of structuralism is the clearest demonstration that I have read. The book suffers from two flaws. First, Barton's book was written prior to the time when deconstruction became a trendy approach to scripture. Thus, students should be aware the structuralism has transformed into another approach more suited for the nihilistic climate of our age. Second, for those of us who believe that God is speaking to us through his word, Barton leaves little hope. He concludes that future study should focus on the act of reading rather than the mimetic relationship between text and man. While perhaps an intriguing scholarly study, it does little for those of us seeking to know God more fully."
1995-10-14,US,53096531,R2RP47P8NV0V9D,1563891867,446371423,The Big Book of Conspiracies (Factoid Books),Books,4,2,2,FALSE,FALSE,Have you looked over your shoulder lately?,"The latest in &quot;The Big Book of&quot; series is a brief but comprehensive overview of the big conspiracies - from JFK/MLK/RFK to UFOs to to more the more modern Whitewater and Casolaro cases. Are they all related? You be the judge. Even as a conspiracy layperson, I could see the stories stretch the facts a bit to make a point (or is that what the Illuminati want me to think?) The number of people murdered/suicided in this book is enough to make one think twice about nosing around. Makes you think if someone may be monitoring your trail around the net. The graphics are great, the web tangled, and now I find myself keywording CIA and UFO on Amazon."
1995-10-14,US,53094199,R1KHLBFGZA7XX,345331044,365079858,The Riddlemaster of Hed,Books,5,1,2,FALSE,FALSE,"Magical, both in content and quality of writing","Truly an exceptional work in the genre of fantasy. With the simple turn of a phrase, Ms. McKillip can play your emotions like a harp. Very few works of fiction, much less fantasy are written this well, with this depth of character and background. This is one of my favorite series. I hope you love it as much as I do."
1995-10-15,US,53096582,R3J35IE4LMNCOU,465001041,602218706,Ai,Books,3,1,1,FALSE,FALSE,An amusing history of this much-maligned topic,"As this book demonstrates, you can learn a lot from what doesn't work. The history and politics of AI are as interesting as its successes and failures to date. There's not a lot of technical detail here, but the author does manage to weave the thread of a pretty good story through this history."
1995-10-15,US,53096582,R1PS7G19KSGM0M,812515285,646002347,A Fire Upon The Deep (Zones of Thought),Books,3,1,2,FALSE,FALSE,"Fun to read, but not Vinge's best work","Compared to some other books of his, &quot;A Fire Upon The Deep&quot; is unfocussed and rambling. The postulated variance of physical law in different zones of the galaxy seemed too artificial to buy into, and though the various alien species are carefully constructed, I generally didn't find them terribly compelling, in comparison, say, to Niven's Puppeteers. One of the more ambitious extrapolations of the Net that I've read, though."
1995-10-16,US,53096091,R20VPZ3L8TLXTT,316773867,935048241,Pediatric Telephone Advice: Guidelines for the Health Care Provided on Telephone Triage and Office Management of Common Childhood Symptoms,Books,5,2,2,FALSE,FALSE,Dr. Schmitt is truly an expert in Pediatric triage,Another standard textbook at triage call centers across the country. Dr Schmitt's expertise in the telephone assessment of pediatric patients is outstanding. Have used these guidelines -- they are wonderful.
1995-10-16,US,53096091,R3IBCEE3REG4PZ,827349912,623851419,"Telephone Triage: Theory, Practice, and Protocol Development",Books,5,10,10,FALSE,FALSE,Excellent book on telephone triage. Highly recommended.,This textbook has become a standard reference at triage call centers across the U.S. A *must* read for either the new triage nurse or an experienced one.
1995-10-17,US,51747709,R1P5J3FNBWTFXY,517122707,161411385,A Confederacy of Dunces,Books,5,0,0,FALSE,FALSE,A winner that didn't last. Only a mothers love remained,"The story behind the book is almost better than the work. But make no mistake, the work will endure."
1995-10-17,US,51747709,R3LS9CLPP1KRHX,553272934,454149734,Hunger of Memory : The Education of Richard Rodriguez,Books,5,0,4,FALSE,FALSE,"Everyone with the surname Rodriguez, should read this book.","I read this book and it changed my life. I meet the author at a party and did not like him. But, I still loved his writing and how his work spoke to me."
1995-10-18,US,53087960,R14PFL0QEHSP3O,393309398,2286760,Out of Canaan: Poems,Books,5,1,2,FALSE,FALSE,"Honest, well-written modern poetry.","This is the first book of poetry by Mary Stewart who also teaches a Poetry Workshop in NYC that is attracting the best writers of contemporary poetry in the East. This collection is well-written, structurally clean, cogent, and, perhaps most of all, from the heart. It makes the reader wonder how one diminishes one life by not confronting one's pains and sorrows."
1995-10-18,US,53096063,R869EPLN1934S,679419462,861735579,The Lost World,Books,1,0,2,FALSE,FALSE,A sickeningly pathetic rehash of Jurassic Park!,"It had some pretty good parts but for the most part if you read Jurassic Park you have read this. They have two young children (a girl and a boy), a rugged female scientist who won't be stereotyped, a greedy old man who meets up with compys. Then of course there is Malcolm, who DIED in the first book in case anyone forgot. He also ends up exactly as he did in the first book (albeit not DEAD!), a hole in his leg and babbling incoherently on morphine. Now I know why Crichton doesn't do sequels"
1995-10-18,US,53096393,R32B90DLSYAJ37,1568842406,512561751,Windows 95 for Dummies,Books,2,2,2,FALSE,FALSE,only the terminally computer illiterate should get this,"The VAST majority of information found in this book is stuff that the semi-knowledgable Win3.1 user will be able to figure out on his/her own in just a few hours. Good for folks who just bought a computer, pre-loaded with Win95; but for anyone else, don't waste your money."
1995-10-19,US,53068470,R3T9SE8I5E95SV,091488185X,396871483,Elegant Stitches: An Illustrated Stitch Guide & Source Book of Inspiration,Books,5,33,33,FALSE,FALSE,Best-selling silk ribbon embroidery book available.,"The most complete how to book on using silk ribbon for embroidery. Written by world reknown author, teacher and lecturer Judith Baker Montano. Read it in French Japanese or English. This book shows each stitch with a how to line drawing as well as a blow up of it within a piece of finished art work. Judith's palette is one of a kind, her jewel toned floral designs are easy to duplicate with this timeless referance book. Everything you need to get started working with wonderful silk ribbons that are now available at most sewing and craft stores. Embellish a tuxedo jacket lapel, a pair of velvet flats, a matching pendent and more when you learn the how easy it is to do this wonderful handwork that began in the 1700's. Full color photos. Even a section for left handers. Judith even shows how to create your own unique designs in a wonderful chapter at the end. What a find"
1995-10-20,US,51872866,R158EHHL2USQOS,844665290,358452686,The Man Who Mistook His Wife For A Hat,Books,5,1,2,FALSE,FALSE,EVERYTHING by Oliver Sacks is worth reading!,"Fascinating inquiry into the workings of the brain and mind. Well written, easy for the layman to understand."
1995-10-21,US,53095950,R36MVEDC7S4CEO,811208478,148567452,Journey to the End of the Night (English and French Edition),Books,5,1,2,FALSE,FALSE,Lightnings of style in the night of experience,"Celine once said he wrote to make other writers unreadable. While this may strikes as a strange project, I would agree, with many others, that it was largely fulfilled. Throughout his life, Celine evolved a very personal, &quot;jubilatoire&quot; (sorry, my first language is French) style that does make most of modern French authors look like zombies. &quot;Journey&quot;, Celine's first book, includes unexpected borrowings form colloquial, spoken French. A look to further works, however, shows that these borrowings were only a starting point for a unique work on the French language. From the night of his personal experience, Celine reaches through language to ultimate elegance, light and lightness - a transfiguration arguably difficult to translate into English. Jacques P. Du Pasquier Geneva, Switzerland Editor of Hache, [...]"
1995-10-22,US,53096008,R351SC94GU71FE,393307069,659543252,Post Captain (Aubrey/Maturin),Books,5,0,1,FALSE,FALSE,Second in the Aubrey-Maturin series of Napoleonic War tales,"If you want to get the flavor of O'Brian's tales of the sea adventures of England's Capt. Aubrey and his close friend Dr, Steven Maturin this is the best book in the series to stsrt from. Returning from a long campaign as a Commander Jack &amp; Steven spend a long spell in England. O'Brian introduces us to their future wives and his sights and sounds of English country life will transport you back to early 19th century England. A rousing tale that ends with Jack becoming a Post Captain. No one captures the language of the times like O'Brian and you will want to read all of the 16 volumes that make up this series. The Aubrey-Maturin stories are the best in this genre."
1995-10-22,US,53096008,R2V0V2U292068L,523423012,932328326,To Live and Die in L.A.,Books,5,2,3,FALSE,FALSE,Excellent L.A. cops story of drug enforcement,Better than the Movie an action filled story of LA undercover cops running a drug bust. Proably the best of Petievich's books. His knowledge of law enforcement makes this a real page turner.
1995-10-22,US,53096008,R1XSBANXHY2LOB,1556113560,938603406,The Gun Ketch,Books,5,0,0,FALSE,FALSE,The adventures of Lt.Lewrie RN in early 19th Century Navy,"This is Dewey Lambdin's 5th book in the Lewrie series. A far more down to earth character of the Napoleonic War British Navy heros Alan Lewrie likes his women and is first a lady's man and a seaman second. Still wondering how he ever became a British oficer, his marriage to Caroline and transfer to Captain the Bomb Ketch ALACRITY for duty in the Bahamas starts a new adventure for this lusty and unlikely hero. If you enjoy the Aubrey and Hornblower series these stories are more fun to read but will keep you turning the pages to find out how Alan escapes from one problem to another."
1995-10-22,US,53096008,R2WVO8MZVW9RWP,044651862X,58848637,The Celestine Prophecy: An Adventure,Books,2,0,0,FALSE,FALSE,An overhyped book and one of the worst written,"Having been given this book as a present by my son who claims he was inspired by the narative, I was very let down. For a book that is basically suppose to be for self enlightenment why did the author go to this hokey story line. He would have been better off writing it as a straight book for enlightenment... That is if he could write!!!! If you want to see what writing is all about read Umberto Eco's new magnificent novel &quot;The Island Of The Day Before&quot;. A guess to sell a best seller today you need to write to the level of the masses.. A sad commentary on our times."
1995-10-23,US,53096008,RR7Z2U9R6RHY6,316353957,53525621,Blue Highways: A Journey into America,Books,5,2,2,FALSE,FALSE,Journey across the lesser known byways of America,Mr. Moon's unforgetable journey to the off the beaten paths of America. He captures the soul of our nation as it use to be. Here are desciptions of the people that one rarely hears or reads about. If you want to learn about what makes this country great...read Blue Highways. It will give you inspiration to journey to the off-beat roads of America.
1995-10-23,US,53096228,R39JMI1B1W7ZW5,679440380,630529008,Palimpsest: A Memoir,Books,4,3,3,FALSE,FALSE,"enjoyable, erratic, gossipy","A must-read for Gore's fans. He knew many of the important figures of the 20th century personally, and has a more brilliant and insightful mind than most of them. This book, written from the point of old age, is a hodge-podge of reflections, and frank reminiscences. Includes many gossipy tales; his account of verbal battles with Truman Capote in front of an alarmed Tennessee Williams are priceless."
1995-10-23,US,52194881,R3H4NOKDONXLDS,824815130,174665453,The Hikers Guide to O'Ahu (A Kolowalu Book),Books,5,7,7,FALSE,FALSE,A must-have if you plan to hike on the island of Oahu.,"Stuart Ball's book is an excellent resource for anyoneplanning to hike on Oahu. In fact, it has been in mybackpack on most hikes I've been on. Great info on how to get to the trailhead, the length and level of difficulty of the hike, and insights about what to see and expect when you're on a particular trail. The best Hawaii-based book I've read."
1995-10-24,US,53096131,R1REVOWTFNNBDL,442019416,608525973,Essential Client Server Survival Guide,Books,4,0,0,FALSE,FALSE,Excellent summary of the state of the client/server industry,This is an excellent &quot;Get me caught up quick&quot; book on client server technology and I would recommend it for anyone who has been in mainframeland and wants to get a perspective on the C/S paradigm. I enjoyed the easy fluid style of presentation. This book is an investment.
1995-10-24,US,53096021,RSD9IZ6E4G65J,679406395,13081295,"Monsters Of The Sea: The History, Natural History, and Mythology of the Oceans' Most Fantastic Creatures",Books,5,1,7,FALSE,FALSE,Best book on the subject ever written!,"I always believed that the authors were the best qualified people to review their own books. I wrote this book, and I truly believe that it is the best book on the subject ever written. I loved the research, and the picture research as well (It has 150 spectacular illustrations). But most of all, I liked the great reviews I got from -- among other publications -- The New York Times, Nature, and Scientific American"
1995-10-24,US,53004137,R1EWQX83PW1I4B,1563891662,332327217,The Big Book of Death,Books,5,8,8,FALSE,FALSE,"Sick, morbid and lots of fun!","&quot;The Big Book of Death,&quot; the second in Paradox Press's &quot;Big Book of&quot; series, is a fascinating, disturbing treatment of the subject we simultaneously fear and can't get enough of: death. With sections on pointless deaths, capital punishment, famous cemeteries, and lots of other aspects of the big D, it's an interesting and informative book. The artwork, by a multitude of comic artists, is also excellent. It may be a comic, but this book is definitely not for kids. If you're a grownup with a fascination for death and a slightly morbid sense of humor, though, check it out!"
1995-10-24,US,53004137,R2SDITORS21ZYV,425121046,533918267,Demon Night,Books,4,6,6,FALSE,FALSE,An interesting variant on Stephen King's &quot;'Salem's Lot.&quot;,"&quot;Demon Night&quot; is an interesting read, definitely recommended for fans of Straczynski, author of &quot;Othersyde&quot; and creator of the hit syndicated sci-fi TV series &quot;Babylon 5.&quot; Although it is strongly reminiscent of Stephen King's &quot;'Salem's Lot,&quot; it is worth reading on its own merits too. The storyline is compelling, a fascinating variant on the &quot;vampires overtake a small town&quot; plot. I prefer Straczynski's scriptwriting and short stories to his novels. But the novels are also worthwhile, especially for diehard fans."
1995-10-24,US,53096033,R1DM07XAJLEI5M,078686043X,238795097,The Beardstown Ladies' Common-Sense Investment Guide: How We Beat the Stock Market - And How You Can Too,Books,5,2,9,FALSE,FALSE,Excellent book for anyone new to the stock market.,I just started an investment club with a group of friends and this book has become our bible. It is a must for anyone new to investment clubs or individual investing
1995-10-24,US,53004137,RWKK7AZ9DTIW4,1563891654,17181867,"The Big Book of Urban Legends: 200 True Stories, Too Good to be True!",Books,5,18,20,FALSE,FALSE,A fantastic book on a fascinating subject!,"Did I ever tell you about what happened to my cousin's college roommate's best friend? No? Well ... Who out there can honestly say he's never fallen for an urban legend, told as true by some acquaintance? The maniac in the back seat? The Mexican pet? The doped-up babysitter who microwaved the baby? The spider in the hairdo? We've all been the victims of these stories at some point in our lives. People pass them around at cocktail parties and office water coolers, always claiming that they really happened to a friend of a friend (but never able to offer a name of the unfortunate victim). And Jan Harold Brunvand is the master collector and debunker of the stories. Paradox Press wisely got Brunvand to write its mega-comic, &quot;The Big Book of Urban Legends.&quot; Even for UL aficionadoes, there are a few new ones here. And the irreverent comic format is perfect for these just-plausible-enough modern tall tales. It's also a great way to introduce friends to ULs (or to disprove the stories your friends try to pass off as true)."
1995-10-24,US,53095936,R46RVPXPTEUVM,517702258,944860236,Tom: The Unknown Tennessee Williams,Books,5,3,3,FALSE,FALSE,An outstanding biography - a sure prize contender,"&quot;Tom&quot; by Lyle Leverich is a truly outstanding work. Tennessee Williams himself picked Leverich to be his &quot;official&quot; biographer before he died. Indeed, Leverich was quite friendly with Williams the last few years of his life, and came to know him quite well. Ordinarily friendship can cause the biographer to lose his objectivity. That's not the case here. But the book isn't simply a collection of dates and events - it reads like a good novel, and is extremely well-written and well-researched. I'll be very surprised if &quot;Tom&quot; isn't nominated for a major literary award this year."
1995-10-24,US,53096008,RUZZCQY0HXME1,807118737,796615899,"The Battle of the Wilderness, May 5--6, 1864",Books,5,3,3,FALSE,FALSE,A Civil War battle book of the highest caliber.,"If you are a Civil War buff as I am you will find Battle of The Wilderness one of the best researched and written books of the gendre. Rhea's descriptions are vivid and even though you know the outcome of this battle you relive every hour through his step by step recounting of the action. For those who have never read Civil War history this is a moving tale of two of the greatest Generals locked in mortal combat, as well as how the common soldier fared in one of the most bloody battles of the Civil War."
1995-10-25,US,53060455,R4SZYHQ0XE1Q,385313837,326245620,Hula,Books,5,3,4,FALSE,FALSE,"wonderful,amazingly accurate acount of girlhood,textural","I read this book in one sitting. She captures the smells, feeling, fears of young girls in the hot summer. Read it"
1995-10-26,US,53096541,R2DQ2J4R88MOAG,446602450,454060985,Spencerville,Books,5,1,2,FALSE,FALSE,Fantastic and Captivating,"This book really held my attention. I could not put it down and when I absolutely had to, I couldn't wait to get back to it"
1995-10-27,US,53074911,R2T6PO9QCW7NFY,912180129,949612214,Petroglyphs of Hawaii,Books,1,4,5,FALSE,FALSE,"Poor, promotes destruction of rock art","Very simple intro to Hawaiian rock art. Perhaps best suited for grade school level. Inadvertently promotes destruction of rock art by &quot;rubbings&quot;. A better book would be Cox &amp; Stasack's &quot;Petroglyphs of Hawaii&quot;, available from the Bishop Museum Press."
1995-10-28,US,53095983,R320GVTM5RXZNU,786881046,505457356,Pulp Fiction: A Quentin Tarantino Screenplay,Books,5,3,4,FALSE,FALSE,A treat for any Pulp Fiction fan.,Shows how much the stars ab-libbed and also shows's QT's gift for dialog. An excellent companion to the film. (**** out of 4)
1995-10-29,US,51864151,R1FMZOKK30ZVXW,231082363,856884446,The Little Dinosaurs of Ghost Ranch,Books,5,4,4,FALSE,FALSE,A good book about one small dinosaur.,"This is a well-written book that covers the discovery, excavation, and reconstruction of a dinosaur (coelophysis). Discussion centered on this small therapod incorporates broader material, so that the reader gets an understanding of the life and times of other prehistoric creatures in addition to a detailed account of coelophysis"
1995-10-30,US,53095502,R2GOYBPBINGI6,61009059,830758196,"One for the Money (Stephanie Plum, No. 1) (Stephanie Plum Novels)",Books,5,1,1,FALSE,FALSE,"Watch out Grafton,Paretsky,Gores...Evanovich is coming!!",Janet Evanovich has created a character that will instantly make you laugh. It is a wonderful mystery story and is sure to help her build a following in the mystery genre
1995-10-31,US,53095057,R33YNIWSOM4FXT,688043941,533308544,Authentic Mexican: Regional Cooking from the Heart of Mexico,Books,5,22,22,FALSE,FALSE,Excellent in every way!,"Excellent cookbook. The recipes are the best I've ever found on true Mexican cooking. There is a restaurant in Chicago owed and operated by the authors of this book. You must check it out if you're ever in Chicago. The cookbook itself is extremely easy to follow. It provides very useful sidebar comments on practical tips and regional variations. This helps make this cookbook a dream! If you're looking for a Mexican cookbook, there's no better one to be found"
1995-10-31,US,53096399,R29FM9JVXBEPEC,446391581,156881633,A Whack on the Side of the Head: How You can be More Creative,Books,4,2,2,FALSE,FALSE,"fast read, useful ideas","structured in an easy to remember fashion good ideas, practical ideas"
1995-11-02,US,53095914,R2ZNGRPS98S7N5,821746324,355069804,A Midsummer's Magic (A Zebra Holiday Regency Romance),Books,5,2,6,FALSE,FALSE,Funny and magical!,"When magical spells and love collide, everything goes wrong! This is a light, comical romance, full of fun."
1995-11-02,US,53095959,R3JY8I4S01ZR9J,919359078,707095326,"High Society (Cerebus, Volume 2)",Books,4,1,1,FALSE,FALSE,Most mature comic book series I ever read.,"If you've never read comics because you think they are too childish, contain too much violence or too much cheap sex, start with this Cerebus phonebook.<BR> The book tells of Cerebus, an aardvark in a human world, who slowly rises to great power in the city-state of Iest. It describes (in great detail, I might add) the political manipulations, religious dogmas and problems in his relationships with the human population that Cerebus has to deal with as he campaigns to become prime-minister of Iest.<BR> This is the second volume in the Cerebus-series, but my opinion is that it is the best place to start with the series and get hooked forever."
1995-11-02,US,53092930,R2XN974V4OQCZA,345397363,380646713,"Complete Directory to Prime Time Network and Cable TV Shows, Sixth Edition (6th ed, Revised)",Books,5,1,1,FALSE,FALSE,The authority on television.,"This is perhaps the most useful reference book ever, giving complete information on everything that's ever been on prime-time or late-night television in the United States. Plus a complete index of all the actors, and a bunch of useful appendices. Good for looking up specific information, and also fun to read cover-to-cover, if you can find the time."
1995-11-02,US,53095881,R2XQTCOBWNCEAC,345350499,627223385,The Mists of Avalon,Books,5,0,0,FALSE,FALSE,One of the best books I've ever read!,"Marion Zimmer Bradley brings King Arthur's court to life through the eyes of a woman in The Mists of Avalon. It is by far one of the best novels I've ever read, and I recommend it to anyone who is interested in seeing a legend from a different point of view"
